url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/81I-5K2008?ColorId=MDEz0&lvrid=_p_d5K2_gw'],81I-5K2008,81I-5K2008,sogno wool short jacket,front button closure two front pockets model is wearing a size 42,"[['women', ""'S MAX MARA""]]",black_013,1325.0,1325.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/25/8593fe9e-fcf3-4ac8-94e7-cbea2aa272b2/90e06a3f-6e84-4221-9530-476016c165e720240726110229.JPG', 'https://images.lvrcdn.com/c/2024/07/25/a46fa1be-a9cb-4303-9a03-57f3a55d149d/ab2f3c13-2beb-4fb6-a568-d223ef8e249a20240726100704.JPG', 'https://images.lvrcdn.com/c/2024/07/25/a46fa1be-a9cb-4303-9a03-57f3a55d149d/413a53bc-9338-4477-b9ef-6726260e910020240726100706.JPG', 'https://images.lvrcdn.com/c/2024/07/25/8593fe9e-fcf3-4ac8-94e7-cbea2aa272b2/4a8acd9d-453c-45ad-ae0b-0f6a41d949fb20240726110226.JPG', 'https://images.lvrcdn.com/c/2024/07/25/8593fe9e-fcf3-4ac8-94e7-cbea2aa272b2/528a939b-8982-4afd-b425-7c30525355f420240726110223.JPG']",False,False,100% Virgin Wool,'s max mara,False,Jacket,Black,Virgin Wool
['https://www.luisaviaroma.com/en-us/p/sportmax/women/81I-50S011?ColorId=MDAx0&lvrid=_p_dMA3_gw'],81I-50S011,81I-50S011,album1234 sheer & knit 2-piece skirt,elastic waistband model is wearing a size s made in italy,"[['women', 'SPORTMAX']]",white_001,925.0,925.0,"['XS', 'S', 'M', 'L']","['M', 'XS', 'S', 'L']","['https://images.lvrcdn.com/c/2024/11/05/c7b9332f-8b21-4102-a3ce-9de84d90806a/a6684bcf-ad15-44b3-bd5e-c6d683cbd98b20241106134949.JPG', 'https://images.lvrcdn.com/c/2024/11/05/3de10492-17e8-4fcb-8d4e-9a1a35b693c4/3aaf024e-d67e-4952-84a0-0408db6b20e920241106113655.JPG', 'https://images.lvrcdn.com/c/2024/11/05/3de10492-17e8-4fcb-8d4e-9a1a35b693c4/0fe93346-e698-4d9e-a56a-832797d683a520241106113640.JPG', 'https://images.lvrcdn.com/c/2024/11/05/c7b9332f-8b21-4102-a3ce-9de84d90806a/cfd74f70-91ed-4383-80bf-7512b5c6120120241106134944.JPG', 'https://images.lvrcdn.com/c/2024/11/05/c7b9332f-8b21-4102-a3ce-9de84d90806a/37042bed-cf4e-4991-9738-771916f228ff20241106134947.JPG']",False,False,"Main 1: 70% Polyamide, 30% Polyester, Main 2: 87% Polyamide, 13% Elastane",sportmax,False,Skirt,White,"Polyamide, Polyester, Elastane"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-F4V012?ColorId=MDAx0&lvrid=_p_dLCG_gw'],81I-F4V012,81I-F4V012,catullo crepe jersey top,pull on model is wearing a size s made in italy,"[['women', 'MAX MARA']]",beige_001,395.0,395.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/11/07/f9aa7b34-810c-4d21-9648-8455e72d1d78/4e9ee50b-59fa-41ad-bcf5-bc153bcf6ad620241108123430.JPG', 'https://images.lvrcdn.com/c/2024/11/07/18c65ff8-0622-4807-b380-efbaac3a016e/37187f45-4605-4154-af91-50c51d6edde820241108164242.JPG', 'https://images.lvrcdn.com/c/2024/11/07/18c65ff8-0622-4807-b380-efbaac3a016e/3d075fd0-9622-43f0-9fbd-bd6e3a3e4bc020241108164245.JPG', 'https://images.lvrcdn.com/c/2024/11/07/f9aa7b34-810c-4d21-9648-8455e72d1d78/9b699c75-7e20-4ddb-98f0-59d38d1fd7e020241108123428.JPG', 'https://images.lvrcdn.com/c/2024/11/07/f9aa7b34-810c-4d21-9648-8455e72d1d78/c7d87146-16e5-40c9-b86c-2eb415a5f7e520241108123425.JPG']",False,False,"95% Viscose, 5% Elastane",max mara,False,Top,Beige,"Viscose, Elastane"
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/80I-519028?ColorId=MDA50&lvrid=_p_d5K2_gw'],80I-519028,80I-519028,opera elastic waist knit pants,elastic waistband with drawstring two front pockets model is wearing a size s,"[['women', ""'S MAX MARA""]]",black_009,218.0,875.0,"['XS', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'L']","['https://images.lvrcdn.com/c/2024/05/10/a57a698a-05a9-468d-aeb3-63715c3aa4ef/f361c8c1-b150-4aff-ab28-c7ff4ece902220240514081944.JPG', 'https://images.lvrcdn.com/c/2024/05/10/4b21f258-fe00-42b3-89b1-df0007c87f4a/d8066f61-6b0d-423e-8a44-3566b872eb6020240513094533.JPG', 'https://images.lvrcdn.com/c/2024/05/10/4b21f258-fe00-42b3-89b1-df0007c87f4a/d790ab45-6aef-4a7b-9dc6-280a80b90b8a20240919132546.JPG', 'https://images.lvrcdn.com/c/2024/05/10/a57a698a-05a9-468d-aeb3-63715c3aa4ef/2bdbbce3-e100-4633-93e8-a619d6a6906920240919132535.JPG', 'https://images.lvrcdn.com/c/2024/05/10/a57a698a-05a9-468d-aeb3-63715c3aa4ef/bb06c3f3-0b51-4418-8456-e12600b462c120240514081939.JPG']",False,False,"80% Wool, 20% Cashmere",'s max mara,True,Pants,Black,"Wool, Cashmere"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-AIQ004?ColorId=MDE00&lvrid=_p_dLCG_gw'],81I-AIQ004,81I-AIQ004,small clasp leather clutch,height: 31cm width: 42cm depth: 7cm adjustable strap magnetic closure logo detail made in italy,"[['women', 'MAX MARA']]",noce_014,2190.0,2190.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2024/11/05/55b8e6f9-ef89-4350-a7c0-8b18d2c39a76/0d89c0cd-af6d-46d9-b26f-a4daecd903ed20241106145036.JPG', 'https://images.lvrcdn.com/c/2024/11/05/46a02677-5dd2-4ede-a730-2fae90d7cfdb/89b105b8-1a02-4a2f-bb2b-0559425e339920241107154443.JPG', 'https://images.lvrcdn.com/c/2024/11/05/55b8e6f9-ef89-4350-a7c0-8b18d2c39a76/5f96dcc6-12bf-4f8a-a5bb-e55caa4716cc20241106145032.JPG', 'https://images.lvrcdn.com/c/2024/11/05/55b8e6f9-ef89-4350-a7c0-8b18d2c39a76/25c65ad2-a6a1-46a5-8a71-ecd60a59131f20241106145029.JPG', 'https://images.lvrcdn.com/c/2024/11/05/55b8e6f9-ef89-4350-a7c0-8b18d2c39a76/fd72d2fd-4531-4e93-be87-9eee2177ac4220241106145023.JPG', 'https://images.lvrcdn.com/c/2024/11/05/55b8e6f9-ef89-4350-a7c0-8b18d2c39a76/0785cbd4-032e-4f74-9c81-81970d9352ee20241106145026.JPG']",False,False,100% Calf,max mara,False,Clutch,Noce,Calf
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-AIQ001?ColorId=MDAx0&lvrid=_p_dLCG_gw'],81I-AIQ001,81I-AIQ001,newplate 15 leather belt,width: 1.5cm adjustable pin closure silver-colored metal buckle with logo detail made in italy,"[['women', 'MAX MARA']]",black_001,325.0,325.0,"['S', 'M', 'L']","['M', 'L', 'S']","['https://images.lvrcdn.com/c/2024/11/05/38ecff7f-fa48-4979-9cd6-4de6d40489a4/32fe7c89-d1a8-4bc4-9814-d0c010fcbf1b20241106132910.JPG', 'https://images.lvrcdn.com/c/2024/11/05/cc5c668a-9c34-4264-b3c3-883c4afc8c05/f6604d19-84b9-4b06-8ac5-0cf4f2613e2420241107154455.JPG', 'https://images.lvrcdn.com/c/2024/11/05/38ecff7f-fa48-4979-9cd6-4de6d40489a4/1843ebad-18f8-4738-9095-727ed33776a920241106132908.JPG']",False,False,100% Calf,max mara,False,Belt,Black,Calf
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-YV0005?ColorId=MDA20&lvrid=_p_dF4U_gw'],81I-YV0005,81I-YV0005,vespa velvet clutch,height: 11cm width: 24cm depth: 9cm strap drop: 50cm metal chain strap metal frame with clasp closure made in italy,"[['women', 'WEEKEND MAX MARA']]",black_006,370.0,370.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2024/07/24/325266d3-239b-4330-80cf-a08618de4f42/e19bc805-8e7c-4780-a0c5-c0f0dc1a575120240725103723.JPG', 'https://images.lvrcdn.com/c/2024/07/24/8c56b3fb-9920-4072-b48d-9e6dc70f3536/17e0c1e1-8693-4f40-97a9-8302bca4027920240725073802.JPG', 'https://images.lvrcdn.com/c/2024/07/24/325266d3-239b-4330-80cf-a08618de4f42/3ae4c3fb-7759-4e72-ad1a-878ccacfa75920240725103719.JPG', 'https://images.lvrcdn.com/c/2024/07/24/325266d3-239b-4330-80cf-a08618de4f42/55d473e2-7132-4c5b-b1df-9fbdb29439f620240725103709.JPG', 'https://images.lvrcdn.com/c/2024/07/24/325266d3-239b-4330-80cf-a08618de4f42/67820f80-11a2-46dd-9b01-71501015771f20240725103705.JPG', 'https://images.lvrcdn.com/c/2024/07/24/325266d3-239b-4330-80cf-a08618de4f42/12f14905-8e76-4ed4-87fd-c325c2c6e72020240725103714.JPG']",False,False,100% Polyester,weekend max mara,False,Clutch,Black,Polyester
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-CD5041?ColorId=MDAx0&lvrid=_p_dLCG_gw'],81I-CD5041,81I-CD5041,patroni cashmere sweater,turtleneck model is wearing a size s,"[['women', 'MAX MARA']]",white_001,507.0,507.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2025/01/02/39960dde-2363-4654-847a-0130cd4fa480/1d81faa4-c8ab-4630-b270-29b8f991533920250103141309.JPG', 'https://images.lvrcdn.com/c/2025/01/09/fc79a74a-8d19-4843-96b5-acd23a66df6b/5751d9d7-8dfb-4db9-8bcd-4539645a9d2920250110092620.JPG', 'https://images.lvrcdn.com/c/2025/01/09/fc79a74a-8d19-4843-96b5-acd23a66df6b/4c3fb5c8-4e1e-4791-a3cf-49a19a7ba40520250110092622.JPG', 'https://images.lvrcdn.com/c/2025/01/02/39960dde-2363-4654-847a-0130cd4fa480/51ac278d-88ee-4923-906d-9a884d9d59ba20250103141307.JPG', 'https://images.lvrcdn.com/c/2025/01/02/39960dde-2363-4654-847a-0130cd4fa480/bb3c66c6-6b3b-4d3f-ad78-07521fca8e1f20250103141657.JPG']",False,False,100% Cashmere,max mara,False,Sweater,White,Cashmere
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-50P014?ColorId=MDEy0&lvrid=_p_dLCG_gw'],81I-50P014,81I-50P014,alce stretch viscose crepe long skirt,high waisted model is wearing a size s,"[['women', 'MAX MARA']]",black_012,1090.0,1090.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/11/05/e38bbee3-8a0b-40bf-adf3-8fa904f9bdd0/0b1556f7-ecf7-41a4-98b3-9263e1dc8c3020241106113532.JPG', 'https://images.lvrcdn.com/c/2024/11/05/a8079f38-edc9-418f-a021-8bf7dd5bb87e/9291aa61-f331-4d3d-9d2c-00421781596920241106131622.JPG', 'https://images.lvrcdn.com/c/2024/11/05/a8079f38-edc9-418f-a021-8bf7dd5bb87e/637aaf3d-f149-460f-baed-6f803031db4e20241106131624.JPG', 'https://images.lvrcdn.com/c/2024/11/05/e38bbee3-8a0b-40bf-adf3-8fa904f9bdd0/d1cdae29-3fed-49e7-8d05-fb1d767d865520241106113529.JPG', 'https://images.lvrcdn.com/c/2024/11/05/e38bbee3-8a0b-40bf-adf3-8fa904f9bdd0/f46bf526-d5a1-437a-8c5e-f0bb5b7d47c120241106113527.JPG']",False,False,"75% Viscose, 25% Polyester",max mara,False,Skirt,Black,"Viscose, Polyester"
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/80I-519026?ColorId=MDAy0&lvrid=_p_d5K2_gw'],80I-519026,80I-519026,just knit midi skirt,elastic waistband model is wearing a size s,"[['women', ""'S MAX MARA""]]",brown_002,175.0,250.0,['L'],['L'],"['https://images.lvrcdn.com/c/2024/05/10/794b6951-86f9-47ed-8ef1-c105ed21c8fe/805c5976-f554-4125-8265-2ac84d1f2d2220240514081930.JPG', 'https://images.lvrcdn.com/c/2024/05/10/62436acf-2e4a-4821-8279-3ff3d674755b/8e5f0acf-ecba-402b-bc0f-cd8a4bfeea4c20240513094818.JPG', 'https://images.lvrcdn.com/c/2024/05/10/62436acf-2e4a-4821-8279-3ff3d674755b/7ef870c2-849c-4fb9-9c83-d13905cea93a20240513094820.JPG', 'https://images.lvrcdn.com/c/2024/05/10/794b6951-86f9-47ed-8ef1-c105ed21c8fe/cc5494ba-5014-467f-b088-ba8db662c48020240514081925.JPG', 'https://images.lvrcdn.com/c/2024/05/10/794b6951-86f9-47ed-8ef1-c105ed21c8fe/3404a5da-af7e-4071-8c63-09fb1373df1120240514081928.JPG']",False,False,"80% Wool, 20% Cashmere",'s max mara,True,Skirt,Brown,"Wool, Cashmere"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-F4U031?ColorId=MDAx0&lvrid=_p_dF4U_gw'],81I-F4U031,81I-F4U031,teramo cotton blend sweater,ribbed trim all over pattern placement may vary model is wearing a size s,"[['women', 'WEEKEND MAX MARA']]",ecru_001,385.0,385.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/29/89622eaa-67a2-47f6-ad90-7625e6b95ec3/d65d3993-a758-4d3d-848c-ca9b290596e920250113154322.JPG', 'https://images.lvrcdn.com/c/2024/07/29/23cbf6f7-8efd-446b-a2a2-07df12716c2c/14f38338-726c-4d55-aa38-155200280b7820250113154407.JPG', 'https://images.lvrcdn.com/c/2024/07/29/23cbf6f7-8efd-446b-a2a2-07df12716c2c/8be66713-af9f-4430-98e9-6e94d191a1d020250113154319.JPG', 'https://images.lvrcdn.com/c/2024/07/29/89622eaa-67a2-47f6-ad90-7625e6b95ec3/d8987379-f040-41cc-9be1-4316ccb6b67b20250113154404.JPG', 'https://images.lvrcdn.com/c/2024/07/29/89622eaa-67a2-47f6-ad90-7625e6b95ec3/8c89420f-23b5-41f9-8443-d5c6065abc5220250113154409.JPG']",False,False,"60% Cotton, 40% Acrylic",weekend max mara,False,Sweater,Ecru,"Cotton, Acrylic"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-X6O011?ColorId=MDAy0&lvrid=_p_dLCG_gw'],81I-X6O011,81I-X6O011,60mm ssilkway leather pumps,60mm heel leather upper adjustable strap with buckle closure leather lining and insole leather sole fits true to size made in italy,"[['women', 'MAX MARA']]",black_002,865.0,865.0,"['36.5 IT', '37.5 IT', '38 IT', '38.5 IT', '39 IT', '40 IT', '41 IT']","['36.5 IT', '39 IT', '38 IT', '37.5 IT', '40 IT', '41 IT', '38.5 IT']","['https://images.lvrcdn.com/c/2025/01/02/8e73eb9d-17f4-4296-a444-0c69d3e14351/6111c90c-4ce3-41ea-9eb0-4f2984dcabd620250103131521.JPG', 'https://images.lvrcdn.com/c/2025/01/02/8e73eb9d-17f4-4296-a444-0c69d3e14351/82949fac-eacb-4781-a0ee-69c495ffbaa220250103115156.JPG', 'https://images.lvrcdn.com/c/2025/01/02/8e73eb9d-17f4-4296-a444-0c69d3e14351/2aab0aeb-4e1c-49cc-84d2-c5e49fc9890720250103115202.JPG', 'https://images.lvrcdn.com/c/2025/01/02/8e73eb9d-17f4-4296-a444-0c69d3e14351/004444b7-abae-4831-9c98-10848c10ae7c20250103115200.JPG']",False,False,100% Calf,max mara,False,Pumps,Black,Calf
['https://www.luisaviaroma.com/en-us/p/max-mara/women/79I-Q8M017?ColorId=MDAy0&lvrid=_p_dLCG_gw'],79I-Q8M017,79I-Q8M017,esperia cotton blend poplin pants,length: 95cm elastic waistband two side pockets model is wearing a size 38,"[['women', 'MAX MARA']]",dark brown_002,104.0,260.0,"['36 IT', '38 IT']","['38 IT', '36 IT']","['https://images.lvrcdn.com/c/2024/02/26/b514b80c-564e-4b23-8020-f1f6e3301e01/1fbd2ef5-1608-4bbb-b1b2-e84ed73a065920240227134903.JPG', 'https://images.lvrcdn.com/c/2024/02/26/ea104936-1cbd-42bb-b25a-27cd0dabf8a5/681f21be-0c15-4b92-b3f1-14df9e1e9a7b20240228085955.JPG', 'https://images.lvrcdn.com/c/2024/02/26/ea104936-1cbd-42bb-b25a-27cd0dabf8a5/1cb8a1bf-e729-4b80-bb09-8e6cfe7c269220240227165610.JPG', 'https://images.lvrcdn.com/c/2024/02/26/b514b80c-564e-4b23-8020-f1f6e3301e01/e36600cf-ba9e-4c9f-9f06-e67ee37fe52a20240227134858.JPG', 'https://images.lvrcdn.com/c/2024/02/26/b514b80c-564e-4b23-8020-f1f6e3301e01/415f5841-3c88-48ae-a439-5dbb35d2593420240227134900.JPG']",False,False,"78% Cotton, 20% Polyamide, 2% Elastane",max mara,True,Pants,Dark Brown,"Cotton, Polyamide, Elastane"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-YB8001?ColorId=MDgx0&lvrid=_p_dLCG_gw'],80I-YB8001,80I-YB8001,tregic waterproof quilted down vest,drawstring at collar front zip closure down feather filling model is wearing a size 42,"[['women', 'MAX MARA']]",white_081,597.0,597.0,"['44 IT', '46 IT', '48 IT']","['48 IT', '44 IT', '46 IT']","['https://images.lvrcdn.com/c/2024/05/07/140626eb-466f-417e-a116-e08fd106ccfe/a402b8b4-1a38-4728-9cd1-3d147ef6b44e20240508103834.JPG', 'https://images.lvrcdn.com/c/2024/10/23/7ad00dfb-5e32-4df9-9939-de2f1175ae5f/8ae82b90-64ec-4190-8324-beadb0ada07b20241129155906.JPG', 'https://images.lvrcdn.com/c/2024/10/23/7ad00dfb-5e32-4df9-9939-de2f1175ae5f/5cb53bf1-d55a-453f-be57-0222cd3b69f720241129155903.JPG', 'https://images.lvrcdn.com/c/2024/05/07/140626eb-466f-417e-a116-e08fd106ccfe/af97393b-4c7c-4d9a-8dc3-b81b31fc87a820240508103828.JPG', 'https://images.lvrcdn.com/c/2024/05/07/140626eb-466f-417e-a116-e08fd106ccfe/0aeac0ef-d0dd-4448-a685-bbeb0f93ed0920240508103838.JPG', 'https://images.lvrcdn.com/c/2024/05/07/140626eb-466f-417e-a116-e08fd106ccfe/1aeca600-c53e-43b2-a7d4-656a770d3d7b20240508103831.JPG']",False,False,"Main: 100% Polyamide, Filling: Feathers",max mara,False,Vest,White,"Polyamide, Feathers"
['https://www.luisaviaroma.com/en-us/p/sportmax/women/81I-CD6015?ColorId=MDAy0&lvrid=_p_dMA3_gw'],81I-CD6015,81I-CD6015,ares viscose satin cutout long dress,turtleneck cutout waist model is wearing a size 42 made in italy,"[['women', 'SPORTMAX']]",black_002,924.0,924.0,"['36 IT', '38 IT', '40 IT', '42 IT', '44 IT']","['42 IT', '36 IT', '38 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/25/aa2bb5df-fe47-4fa1-bfe3-21aabdbf3130/7392fbae-8f50-47d0-91cd-0dafdb4b1c0120240726110432.JPG', 'https://images.lvrcdn.com/c/2024/07/25/04499d31-0ed2-483a-8590-7e273ac60cf2/e2605f2d-a6b6-4bdc-9ffc-a255cd71578720240726103436.JPG', 'https://images.lvrcdn.com/c/2024/07/25/04499d31-0ed2-483a-8590-7e273ac60cf2/aa86cf91-baff-4409-b3d0-ac947499a82420240726103439.JPG', 'https://images.lvrcdn.com/c/2024/07/25/aa2bb5df-fe47-4fa1-bfe3-21aabdbf3130/0522976c-6f23-4ff5-abbc-210003151f6f20240726110428.JPG', 'https://images.lvrcdn.com/c/2024/07/25/aa2bb5df-fe47-4fa1-bfe3-21aabdbf3130/1322fe02-c26b-4189-9f01-c5b580dd94e120240726110430.JPG']",False,False,"72% Viscose, 28% Polyester",sportmax,False,Dress,Black,"Viscose, Polyester"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-F4U047?ColorId=MDEw0&lvrid=_p_dF4U_gw'],81I-F4U047,81I-F4U047,satrapo cotton jersey t-shirt,crewneck logo detail all over print placement may vary model is wearing a size s,"[['women', 'WEEKEND MAX MARA']]",white/black_010,145.0,145.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/29/1fbc781a-741d-48f7-bc99-60757a324ab9/ba2958c1-823c-439c-ae07-cf0251674b7220250113154401.JPG', 'https://images.lvrcdn.com/c/2024/07/29/48f8ed90-85d9-4f04-a9a6-7e5c6a464559/139211c6-bc3b-472a-a439-f8e3eb821ecf20250113154356.JPG', 'https://images.lvrcdn.com/c/2024/07/29/48f8ed90-85d9-4f04-a9a6-7e5c6a464559/b4f4c6a1-1333-4e3d-9b2f-9e954663187a20250113154354.JPG', 'https://images.lvrcdn.com/c/2024/07/29/1fbc781a-741d-48f7-bc99-60757a324ab9/eee2b254-cafa-47da-b707-8558b28bbde420250113154351.JPG', 'https://images.lvrcdn.com/c/2024/07/29/1fbc781a-741d-48f7-bc99-60757a324ab9/8e9b13ee-ac87-43b7-bf60-3dfde37639e020250113154359.JPG']",False,False,100% Cotton,weekend max mara,False,T-Shirt,White/Black,Cotton
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-AIO014?ColorId=MDAx0&lvrid=_p_dLCG_gw'],81I-AIO014,81I-AIO014,sanima wool jacquard scarf,height: 122cm width: 19cm   length: 143cm fringed trim logo detail placed pattern made in italy,"[['women', 'MAX MARA']]",cammello_001,195.0,195.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2024/07/23/aefba4cc-1e6c-498c-a7aa-31b6a522f477/ad138408-eb9f-428a-8e6a-e3472f7aa6fe20240725132918.JPG', 'https://images.lvrcdn.com/c/2024/07/23/8739bddc-59b1-4965-9ef0-a3d46488a8bc/bd8dda4a-08ec-4a18-9020-e1cefd85f91c20240724081321.JPG', 'https://images.lvrcdn.com/c/2024/07/23/aefba4cc-1e6c-498c-a7aa-31b6a522f477/e6622dd8-8721-48cb-b5df-b5ee21dab44620240725134312.JPG']",False,False,100% Cashmere,max mara,False,Scarf,Camel,Cashmere
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/80I-F4U036?ColorId=MDAy0&lvrid=_p_dF4U_gw'],80I-F4U036,80I-F4U036,oceano stretch jersey top,v neckline model is wearing a size s,"[['women', 'WEEKEND MAX MARA']]",ecru_002,106.0,152.0,"['M', 'L']","['M', 'L']","['https://images.lvrcdn.com/c/2024/01/05/629a3da8-ded0-4c07-8df2-43a3e30623d0/f62c6a0a-e1a5-49d9-b433-cd8a8032fbc720240116114539.JPG', 'https://images.lvrcdn.com/c/2024/01/05/031717ed-f85b-4956-ae1a-9243aea756b6/0e161b97-6cbd-446a-8b80-ea65e9d86fdf20240122135801.JPG', 'https://images.lvrcdn.com/c/2024/01/05/031717ed-f85b-4956-ae1a-9243aea756b6/35de610b-af9a-462a-825e-7f94e3a87d8420240122135757.JPG', 'https://images.lvrcdn.com/c/2024/01/05/629a3da8-ded0-4c07-8df2-43a3e30623d0/739e9b16-4c87-4896-91c9-90ae20c6bd6120240116114544.JPG', 'https://images.lvrcdn.com/c/2024/01/05/629a3da8-ded0-4c07-8df2-43a3e30623d0/6e1c3acf-0813-47ba-8596-a6023381296a20240116114550.JPG']",False,False,"77% Viscose, 23% Polyester",weekend max mara,True,Top,Ecru,"Viscose, Polyester"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-50P018?ColorId=MDAx0&lvrid=_p_dLCG_gw'],80I-50P018,80I-50P018,leale stretch wool mini dress,fixed shoulder straps concealed back zip closure two side pockets two back pockets lined model is wearing a size 42 made in italy,"[['women', 'MAX MARA']]",grey_001,327.0,1090.0,"['36 IT', '38 IT', '40 IT', '44 IT']","['38 IT', '44 IT', '40 IT', '36 IT']","['https://images.lvrcdn.com/c/2024/05/15/d1fa1b1d-3697-49a0-ac36-2fba4c7a6a46/9b03cf7a-c38b-4187-892c-13b87473315520240516085705.JPG', 'https://images.lvrcdn.com/c/2024/05/15/6b3da043-0624-4512-84a3-821046cf46ed/3a15c371-62e3-4a97-b475-96fc777b5a4420240516124731.JPG', 'https://images.lvrcdn.com/c/2024/05/15/6b3da043-0624-4512-84a3-821046cf46ed/b65566fb-5b65-4ae8-a89d-2a553b32769620240516124728.JPG', 'https://images.lvrcdn.com/c/2024/05/15/d1fa1b1d-3697-49a0-ac36-2fba4c7a6a46/a04cb5f1-d568-4bdc-be9f-f70da4173f1520240516085727.JPG', 'https://images.lvrcdn.com/c/2024/05/15/d1fa1b1d-3697-49a0-ac36-2fba4c7a6a46/55dc20eb-1899-4fd0-97ec-d0ba64823e2f20240516085730.JPG', 'https://images.lvrcdn.com/c/2024/05/15/d1fa1b1d-3697-49a0-ac36-2fba4c7a6a46/bec56d69-e6ea-41c6-b514-46f6aebe69ee20240516085725.JPG']",False,False,"98% Virgin Wool, 2% Elastane",max mara,True,Dress,Grey,"Virgin Wool, Elastane"
['https://www.luisaviaroma.com/en-us/p/sportmax/women/81I-50S007?ColorId=MDAy0&lvrid=_p_dMA3_gw'],81I-50S007,81I-50S007,abadan1234 draped satin long dress,back zip closure back asymmetrical draped panels model is wearing a size 40,"[['women', 'SPORTMAX']]",light grey_002,1490.0,1490.0,"['36 IT', '38 IT', '40 IT', '42 IT', '44 IT']","['42 IT', '36 IT', '38 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/05/3ff49710-26f1-4040-9c3c-2c14dc5962d9/df7c0903-6a2d-4cd5-a562-37f6225042c920241106113454.JPG', 'https://images.lvrcdn.com/c/2024/11/05/17a86be5-b2f8-47aa-978c-c6285b2c5b42/aa40dce6-7c42-46bd-bf0f-1b532af425ec20241106131603.JPG', 'https://images.lvrcdn.com/c/2024/11/05/17a86be5-b2f8-47aa-978c-c6285b2c5b42/2e580669-862b-4747-8929-c3352d42cb8020241106131605.JPG', 'https://images.lvrcdn.com/c/2024/11/05/3ff49710-26f1-4040-9c3c-2c14dc5962d9/35bda13e-0c1a-4180-8926-66760615725920241106113452.JPG', 'https://images.lvrcdn.com/c/2024/11/05/3ff49710-26f1-4040-9c3c-2c14dc5962d9/92fe6fb5-88e9-4ffb-b318-557adda61e6020241106113449.JPG']",False,False,"74% Acetate, 23% Polyamide, 3% Elastane",sportmax,False,Dress,Light Grey,"Acetate, Polyamide, Elastane"
