url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/wide-leg/avoriaz-pleated-cotton-blend-wide-leg-pants/1647597337802735'],1647597337802735,1647597337802735,avoriaz pleated cotton-blend wide-leg pants,"max mara's 'avoriaz' pants showcase the brand's eye for refined staples. they're cut from cotton-blend in a warm sand shade with wide, pleated legs that pool at the floor. style them as a suit with the coordinating blazer from our edit.",[['Max Mara']],camel,448.0,895.0,['16'],"['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597337802735/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802735/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802735/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802735/cu/w600_q80.jpg']",False,False,"Sand cottonblend  Concealed button, hook and zip fastening at front  95% cotton, 5% elastane; button: 100% horn (Cow)  Hand wash",max mara,True,Pants,Camel,Cotton Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/gowns/bora-draped-one-sleeve-belted-silk-satin-gown/1647597328926240'],1647597328926240,1647597328926240,bora draped one-sleeve belted silk-satin gown,max mara's 'bora' gown has a sweeping silhouette that drapes beautifully over your frame and tumbles to the floor. it's made from silk-satin and comes with a tonal grosgrain belt should you want to define your waist. the baby pink will look beautiful with gold and silver accessories alike.,[['Max Mara']],pink,1145.0,2290.0,['8'],"['4', '6', '12', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597328926240/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926240/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926240/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926240/cu/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926240/e1/w600_q80.jpg']",False,False,Babypink silksatin and grosgrain  Concealed zip fastening along back  100% silk  Dry clean,max mara,True,Gown,Pink,Silk Satin
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/short-and-mini/jessica-pleated-wool-shorts/1647597337802811'],1647597337802811,1647597337802811,jessica pleated wool shorts,"tailoring is a pillar of max mara's identity - you can always count on the brand for well-made classics, like these 'jessica' shorts. they're cut from wool and sharply pleated at the waistband. wear yours with the matching vest and blazer.",[['Max Mara']],red,387.0,645.0,"['4', '18', '16', '14']","['10', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597337802811/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802811/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802811/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802811/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802811/cu/w600_q80.jpg']",False,False,"Red wool  Concealed hook, button and zip fastening at front   100% wool; lining: 95% acetate, 5% elastane  Dry clean",max mara,True,Shorts,Red,Wool
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/sweatshirts/abilita-wool-and-cashmere-blend-hoodie/1647597354724486'],1647597354724486,1647597354724486,abilita wool and cashmere-blend hoodie,"designed with quality at the forefront, max mara’s ‘abilita’ hoodie feels as good as it looks. it’s made from a wool and cashmere-blend that's soft to the touch and has a slightly loose fit with a generous drawstring hood.",[['Max Mara']],ivory,1290.0,1290.0,"['large', 'x large']","['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597354724486/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724486/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724486/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724486/cu/w600_q80.jpg']",False,False,"Ivory wool and cashmereblend  Twoway zip fastening through front  50% wool, 50% cashmere  Hand wash",max mara,False,Hoodie,Ivory,Wool and Cashmere Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/coverups/beachwear-beato-stretch-jersey-wrap-skirt/1647597330153160'],1647597330153160,1647597330153160,beachwear beato stretch-jersey wrap skirt,"the detail on max mara's 'beato' skirt is at the waist, so wear it with your favorite bikini top to show it off. it's made from smooth stretch-jersey that drapes beautifully to the staggered midi hem.",[['Max Mara']],black,165.0,275.0,['L/XL'],"['L/XL', 'S/M']","['https://www.net-a-porter.com/variants/images/1647597330153160/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153160/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153160/cu/w600_q80.jpg']",False,False,"Black stretchjersey  Ties at side  95% viscose, 5% elastane  Machine wash",max mara,True,Wrap Skirt,Black,Stretch Jersey
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blazers/albero-double-breasted-wool-blend-seersucker-blazer/1647597330182804'],1647597330182804,1647597330182804,albero double-breasted wool-blend seersucker blazer,"max mara's dedication to creating modern, timeless collections that transcend seasons make them worthwhile investments. this 'albero' blazer is tailored from wool-blend seersucker and has a double-breasted front framed by padded shoulders. layer it over a slip dress or pair yours with tonal pants for a sharp power suit.",[['Max Mara']],navy,954.0,1590.0,"['4', '8', '10', '12', '14', '16', '18']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597330182804/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182804/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182804/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182804/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182804/cu/w600_q80.jpg']",False,False,"Navy woolblend seersucker  Button fastenings through doublebreasted front  96% wool, 3% polyamide, 1% elastane; lining: 65% acetate; 35% polyester  Dry clean",max mara,True,Blazer,Navy,Wool Blend Seersucker
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/shirts/vongola-embellished-embroidered-silk-georgette-shirt/1647597328926248'],1647597328926248,1647597328926248,vongola embellished embroidered silk-georgette shirt,"max mara's 'vongola' shirt is made from sheer silk-georgette, so underpin yours with a lace bralette or tonal camisole. it's designed for a slightly loose fit and embroidered with the label's moniker at one of the chest pockets. match your jewelry to the gold-tone cufflinks.",[['Max Mara']],ivory,561.0,935.0,"['4', '6', '8', '10', '12', '14', '16', '18']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597328926248/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926248/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926248/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926248/cu/w600_q80.jpg']",False,False,Ivory silkgeorgette  Partially concealed button fastenings through front  100% silk  Dry clean,max mara,True,Shirt,Ivory,Silk Georgette
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/shirts/mazurca-silk-satin-shirt/1647597354715429'],1647597354715429,1647597354715429,mazurca silk-satin shirt,max mara's 'mazurca' shirt is cut from lustrous silk-satin with a smooth handle and fluid drape. it has a rounded hem and concealed placket that streamline the slightly loose shape. wear yours with straight-leg jeans and pumps.,[['Max Mara']],brown,795.0,795.0,"['6', '16', '14', '12']","['10', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597354715429/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715429/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715429/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715429/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715429/cu/w600_q80.jpg']",False,False,Brown silksatin  Partially concealed button fastenings through front  100% silk  Dry clean,max mara,False,Shirt,Brown,Silk Satin
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/wide-leg/leisure-levante-stretch-jersey-wide-leg-pants/1647597330153058'],1647597330153058,1647597330153058,leisure levante stretch-jersey wide-leg pants,"keep things classic and you'll never be stuck with nothing to wear again. from the 'leisure' line, max mara's 'levante' pants are cut from spongy stretch-jersey that pools to wide legs. the deep waistband is perfect for tucking a tank or shirt into.",[['Max Mara']],white,138.0,275.0,['x small'],"['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597330153058/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153058/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153058/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153058/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153058/cu/w600_q80.jpg']",False,False,"White stretchjersey  Concealed hook and zip fastening at back  88% polyester, 12% elastane  Hand wash",max mara,True,Pants,White,Stretch Jersey
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/maxi-dresses/leisure-valido-stretch-jersey-maxi-dress/1647597330163041'],1647597330163041,1647597330163041,leisure valido stretch-jersey maxi dress,"max mara's 'leisure' line mirrors the clean, sophisticated style of the main collection. cut from stretch-jersey, this 'valido' maxi dress has a fitted bodice and an inverted box pleat at the front to enhance the swishy skirt.",[['Max Mara']],black,255.0,425.0,"['medium', 'small', 'large', 'x small', 'x large']","['medium', 'small', 'large', 'x small', 'x large']","['https://www.net-a-porter.com/variants/images/1647597330163041/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163041/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163041/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163041/cu/w600_q80.jpg']",False,False,"Black stretchjersey  Slips on  92% viscose, 8% elastane  Hand wash",max mara,True,Maxi Dress,Black,Stretch Jersey
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/wide-leg/cervo-stretch-wool-blend-seersucker-wide-leg-pants/1647597330182776'],1647597330182776,1647597330182776,cervo stretch wool-blend seersucker wide-leg pants,"when it comes to sophisticated tailoring, max mara's collections always make the right impression. these 'cervo' pants are tailored from stretch wool-blend seersucker and have pooling legs. they're traced with neat creases - be sure to press them back in after dry cleaning.",[['Max Mara']],navy,390.0,650.0,"['10', '14', '16', '18']","['18', '4', '6', '12', '14', '16', '2', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597330182776/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182776/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182776/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182776/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182776/cu/w600_q80.jpg']",False,False,"Midnightblue stretch woolblend seersucker  Concealed button, hook and zip fastening at front  96% wool, 3% polyamide, 1% elastane  Dry clean  Designer color: Ultramarine",max mara,True,Pants,Navy,Stretch Wool Blend Seersucker
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/long/olea-belted-camel-hair-coat/1647597320324771'],1647597320324771,1647597320324771,olea belted camel hair coat,"max mara often proves that the understated designs carry the most weight in your wardrobe. this 'olea' coat is a style you'll wear throughout the season, with everything from tailoring to knitwear or dresses. it's made from versatile, weighty camel hair and has a loose fit and shoulder pads. use the self-tie belt to cinch the waist.",[['Max Mara']],camel,2145.0,4290.0,['12'],"['4', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597320324771/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597320324771/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597320324771/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597320324771/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597320324771/cu/w600_q80.jpg']",False,False,Beige camel hair   Slips on   100% camel hair; lining: 100% viscose  Dry clean,max mara,True,Coat,Camel,Camel Hair
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blouses/carpi-tasseled-leather-trimmed-cotton-poplin-blouse/1647597328926237'],1647597328926237,1647597328926237,carpi tasseled leather-trimmed cotton-poplin blouse,max mara's 'carpi' blouse is a testament to the italian label's beautifully considered design approach. it's made from cotton-poplin with puffed sleeves and a gathered neckline - the latter closes with leather tassels and gold-tone initials.,[['Max Mara']],brown,417.0,695.0,"['6', '8', '10', '12', '14']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597328926237/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926237/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926237/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926237/cu/w600_q80.jpg']",False,False,Brown cottonpoplin  Ties at front  100% cotton  Machine wash  Designer color: Tobacco,max mara,True,Blouse,Brown,Cotton Poplin
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/straight-leg/okra-cotton-blend-flared-pants/1647597354724625'],1647597354724625,1647597354724625,okra cotton-blend flared pants,"chic and comfortable, max mara’s ‘okra’ pants will work for so many occasions including work and dinner with friends. they’re tailored from cotton-blend and fit slim through the legs.",[['Max Mara']],white,595.0,595.0,"['10', '12', '8', '4', '6', '18', '16', '14']","['10', '2', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597354724625/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724625/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724625/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724625/cu/w600_q80.jpg']",False,False,"White cottonblend  Concealed button, hook and zip fastening at front  98% cotton, 2% elastane  Machine wash",max mara,False,Pants,White,Cotton Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/mini-dresses/eridani-wool-mini-dress/1647597330182799'],1647597330182799,1647597330182799,eridani wool mini dress,simplicity is perfectly executed in the hands of max mara. this knitted 'eridani' mini dress can be styled for so many occasions – all you need is a change of accessories to head into the evening.,[['Max Mara']],navy,433.0,865.0,"['x large', 'xx large']","['medium', 'xx large', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597330182799/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182799/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182799/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182799/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182799/cu/w600_q80.jpg']",False,False,Navy wool  Slips on  100% wool  Hand wash  Designer color: Ultramarine,max mara,True,Mini Dress,Navy,Wool
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blazers/nebbie-double-breasted-wool-blazer/1647597337802991'],1647597337802991,1647597337802991,nebbie double-breasted wool blazer,max mara's double-breasted 'nebbie' blazer comes in an eye-catching red hue. it's tailored from virgin wool and left unlined to give it a more relaxed look. complete the set with the matching pants or shorts.,[['Max Mara']],red,925.0,1850.0,"['6', '8', '12', '16']","['4', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597337802991/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802991/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802991/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802991/cu/w600_q80.jpg']",False,False,Red wool  Button fastenings through doublebreasted front  100% wool  Dry clean,max mara,True,Blazer,Red,Wool
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/trench-coats/the-cube-belted-cotton-blend-poplin-trench-coat/1647597354724483'],1647597354724483,1647597354724483,the cube belted cotton-blend poplin trench coat,"from max mara's modern 'the cube' line, this trench coat takes cues from the wardrobe classic. it's made from crisp cotton-blend poplin and finished with traditional details like a storm flap, elongated epaulets and a belted waist.",[['Max Mara']],green,1690.0,1690.0,"['6', '8', '10', '14', '16']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597354724483/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724483/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724483/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724483/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724483/cu/w600_q80.jpg']",False,False,"Armygreen cottonblend poplin  Ties at waist  66% cotton, 34% polyester; lining: 100% polyester  Machine wash",max mara,False,Trench Coat,Green,Cotton Blend Poplin
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/coverups/beachwear-flavia-zebra-print-silk-crepe-wide-leg-pants/1647597330153182'],1647597330153182,1647597330153182,beachwear flavia zebra-print silk-crepe wide-leg pants,"light, airy fabrics are the key to great beach style. printed with abstract zebra stripes, max mara's 'flavia' silk-crepe pants have a loose, wide-leg fit and a comfy elasticated waistband. wear yours with the matching bikini top and sandals.",[['Max Mara']],beige,267.0,445.0,['medium'],"['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597330153182/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153182/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153182/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153182/cu/w600_q80.jpg']",False,False,White and beige zebraprint silkcrepe  Pull on  100% silk  Hand wash,max mara,True,Pants,Beige,Silk Crepe
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blazers/pacos-belted-cotton-canvas-jacket/1647597332026352'],1647597332026352,1647597332026352,pacos belted cotton-canvas jacket,"max mara's spring '24 collection nods to the early 1900s when women first entered the workforce, so utilitarian elements are a recurring theme. this 'pacos' jacket is tailored from durable cotton-canvas and has oversized flap pockets and a coordinating belt. padded shoulders add structure, while a partial lining ensures smooth layering.",[['Max Mara']],bronze,895.0,1790.0,"['16', '18']","['18', '4', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597332026352/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026352/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026352/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026352/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026352/rw/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597332026352/cu/w600_q80.jpg']",False,False,"Sand cottoncanvas  Button fastenings at front   100% cotton; buttons: 100% horn (Cow); lining: 56% viscose, 44% cotton   Dry clean   Designer color: Bronze",max mara,True,Jacket,Bronze,Cotton Canvas
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blazers/pagano-ribbed-wool-blend-blazer/1647597354715042'],1647597354715042,1647597354715042,pagano ribbed wool-blend blazer,"max mara's fall '24 collection is inspired by french author sidonie-gabrielle colette, who went simply by colette. made from wool-blend, this 'pagano' blazer has a tactile ribbed finish and smart peak lapels. wear yours with the coordinating pants, matching your jewelry to the single gold-tone button.",[['Max Mara']],navy,1690.0,1690.0,"['10', '12', '14', '16', '18']","['18', '4', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597354715042/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715042/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715042/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715042/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715042/cu/w600_q80.jpg']",False,False,"Navy woolblend  Button fastening at front  90% wool, 8% polyamide, 2% elastane; lining: 65% acetate, 35% polyester  Dry clean  Designer color: Ultra Marine",max mara,False,Blazer,Navy,Wool Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/cardigans/mabel-cable-knit-wool-and-cashmere-blend-cardigan/1647597354711120'],1647597354711120,1647597354711120,mabel cable-knit wool and cashmere-blend cardigan,timeless style sits at the core of every max mara collection. this 'mabel' zip-up cardigan is cable-knitted from sumptuous wool and cashmere-blend and has a cozy turtleneck. layer yours over a simple tank.,[['Max Mara']],white,975.0,975.0,"['x large', 'large', 'xx large']","['medium', 'small', 'large', 'x small', 'x large', 'xx large']","['https://www.net-a-porter.com/variants/images/1647597354711120/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354711120/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354711120/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354711120/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354711120/cu/w600_q80.jpg']",False,False,"White wool and cashmereblend  Twoway zip fastening through front  70% wool, 30% cashmere  Dry clean",max mara,False,Cardigan,White,Wool and Cashmere Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/wide-leg/hangar-linen-twill-wide-leg-pants/1647597328926243'],1647597328926243,1647597328926243,hangar linen-twill wide-leg pants,"expect flawless tailoring from max mara, paired with tasteful design. these 'hangar' pants are cut from substantial linen-twill to match the blazer in our edit. they're cut in a high-rise, wide-leg fit that calls subtly on the '70s.",[['Max Mara']],ivory,348.0,695.0,"['18', '14']","['10', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597328926243/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926243/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926243/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926243/cu/w600_q80.jpg']",False,False,"Ivory linentwill  Concealed button, hook and zip fastening at front   100% linen   Hand wash or dry clean",max mara,True,Pants,Ivory,Linen Twill
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/straight-leg/leisure-glasgow-stretch-jersey-straight-leg-pants/1647597330163051'],1647597330163051,1647597330163051,leisure glasgow stretch-jersey straight-leg pants,"pants like max mara's 'glasgow' style are effortless - you can dress them up or down, depending on your plans. they're made from stretch-jersey and have a classic straight-leg shape. wear yours with a lightweight blouse, crisp shirting or oversized sweater.",[['Max Mara']],gray,195.0,325.0,"['medium', 'small', 'large', 'x small', 'x large']","['medium', 'small', 'large', 'x small', 'x large']","['https://www.net-a-porter.com/variants/images/1647597330163051/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163051/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163051/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163051/cu/w600_q80.jpg']",False,False,"Gray stretchjersey  Concealed hook and zip fastening at side  73% viscose, 22% polyamide, 5% elastane  Hand wash",max mara,True,Pants,Gray,Stretch Jersey
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/shirts/leisure-robinia-cropped-lace-trimmed-linen-shirt/1647597330163040'],1647597330163040,1647597330163040,leisure robinia cropped lace-trimmed linen shirt,"max mara's 'leisure' collection celebrates relaxed, easy-to-wear styles like this 'robinia' shirt. made from light and airy linen, it's cut for a loose, boxy fit with cropped bell sleeves and a ladder lace trim.",[['Max Mara']],brown,163.0,325.0,['14'],"['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597330163040/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163040/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163040/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163040/cu/w600_q80.jpg']",False,False,Brown linen and lace  Button fastenings through front  100% linen  Machine wash or dry clean  Designer color: Chocolate,max mara,True,Shirt,Brown,Linen and Lace
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/gowns/opera-one-shoulder-gathered-silk-satin-gown/1647597328926241'],1647597328926241,1647597328926241,opera one-shoulder gathered silk-satin gown,"max mara's 'opera' gown is made from lustrous silk-satin that drapes so beautifully. it has a gathered one-shoulder neckline inspired by grecian styles and comes in soft antique-rose. wear yours with diamond earrings and soft, dewy makeup for a gala or red carpet event.",[['Max Mara']],bronze,1045.0,2090.0,"['6', '8', '16']","['4', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597328926241/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926241/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926241/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926241/cu/w600_q80.jpg']",False,False,Antiquerose silksatin   Slips on  100% silk  Dry clean,max mara,True,Gown,Bronze,Silk Satin
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blazers/aceri-pinstriped-cotton-cashmere-and-silk-blend-blazer/1647597330182772'],1647597330182772,1647597330182772,"aceri pinstriped cotton, cashmere and silk-blend blazer","max mara's pinstriped 'aceri' blazer is tailored from a blend of cotton, cashmere and silk. it has a slightly longline length and padded shoulders. wear yours with tonal pants and kitten heels.",[['Max Mara']],navy,1074.0,1790.0,"['6', '8', '10', '12', '14', '16']","['4', '18', '6', '12', '14', '16', '2', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597330182772/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182772/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182772/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182772/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182772/cu/w600_q80.jpg']",False,False,"Navy and white cotton, cashmere and silkblend  Button fastening through front  87% cotton, 8% cashmere, 5% silk; lining: 97% cotton, 3% elastane  Dry clean",max mara,True,Blazer,Navy,"Cotton, Cashmere, and Silk Blend"
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blouses/mela-pussy-bow-silk-chiffon-blouse/1647597337802780'],1647597337802780,1647597337802780,mela pussy-bow silk-chiffon blouse,impeccable fabrics ensure max mara's wardrobe classics will last for years to come. this 'mela' blouse is made from silk-chiffon that floats softly against your skin and has a high neckline with pussy-bow ties. wear yours with the label's tailoring.,[['Max Mara']],black,448.0,895.0,['12'],"['10', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597337802780/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802780/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802780/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802780/cu/w600_q80.jpg']",False,False,Black silkchiffon  Buttonfastening keyhole at front  100% silk  Dry clean,max mara,True,Blouse,Black,Silk Chiffon
