url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted
['https://us.maxmara.com/p-2046074206001-spoleto-camel'],2046074206001,2046074206,flocked denim blazer,"fitted blazer made of flocked denim, garment-treated for a marbled velvet effect. the double-breasted construction features peak lapels and menswear-inspired welt pockets with flap. the darts and side panels define the fitted, feminine line.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Jackets and blazers ', 'Jackets and blazers ', 'Flocked denim blazer']]",camel,812.0,1160.0,"['6', '2']","['4', '6', '12', '0', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046074206/001/s3master/2046074206001-a-spoleto_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046074206/001/s3details/2046074206001-b-spoleto_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046074206/001/s3details/2046074206001-d-spoleto_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046074206/001/s3details/2046074206001-e-spoleto_normal.jpg#product']",False,False,"Fabric 98% cotton, 2% elastane; flock printing 100% viscose; lining 100% polyester.",sportmax,True
['https://us.maxmara.com/p-1786044206001-cognac-black'],1786044206001,1786044206,jersey trousers,"tailored soft viscose jersey trousers featuring a timeless chevron pattern. this design features a wide-leg silhouette with a trouser crease and slanted side pockets. fastening with a wide waistband tab, zip fly and small hook.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Jersey trousers']]",black,752.0,1075.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1786044206/001/s3master/1786044206001-a-cognac_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1786044206/001/s3details/1786044206001-b-cognac_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1786044206/001/s3details/1786044206001-d-cognac_normal.jpg#product']",False,False,"52% wool, 42% viscose, 6% polyamide.",max mara,True
['https://us.maxmara.com/p-5346084206004-josef-green'],5346084206004,5346084206,rib-knit mohair chiné cardigan,"cardigan dal volume oversize, realizzato in prezioso filato mohair chiné lavorato a coste effetto tricot. modello dalla vestibilità morbida con scollo a v, lunghezza media e maniche lunghe a giro basso. rifinito con polsi e bordo a costine. la chiusura a vestaglia con cintura abbinata permette di evidenziare la silhouette femminile.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Rib-knit mohair chiné cardigan']]",green,237.0,475.0,"['XS', 'S', 'L', 'M', '2XL', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346084206/004/s3master/5346084206004-a-josef_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346084206/004/s3details/5346084206004-b-josef_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346084206/004/s3details/5346084206004-d-josef_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346084206/004/s3details/5346084206004-e-josef_normal.jpg#product']",False,False,"40% acrylic, 30% mohair, 30% polyamide.",weekend max mara,True
['https://us.maxmara.com/p-9226084206009-fatoso-wine-coloured'],9226084206009,9226084206,cotton and silk organza dress,"crew-neck midi dress made of refined, lightweight cotton and silk organza. the style features short balloon sleeves, a high waist with a gathered motif and a flared skirt with side inset pockets. lined. invisible zip fastening on the back.","[['Homepage', 'Clothing', 'Clothing', 'Dresses', 'Dresses', 'Cotton and silk organza dress']]",wine-coloured,735.0,1050.0,"['4', '6', '12', '8', '10', '2']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9226084206/009/s3master/9226084206009-a-fatoso_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9226084206/009/s3details/9226084206009-b-fatoso_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9226084206/009/s3details/9226084206009-d-fatoso_normal.jpg#product']",False,False,"Fabric 54% silk, 46% polyester; lining 100% cotton.",'s max mara,True
['https://us.maxmara.com/p-2941035106002-negus-black'],2941035106002,2941035106,scuba jersey t-shirt with rhinestones,"crew-neck, long-sleeved t-shirt made of scuba jersey and embellished with all-over rhinestones. the garment is fitted and feminine with a back concealed zip opening. regular fit.","[['Homepage', 'Clothing', 'Clothing', 'Tops and t-shirts', 'Tops and t-shirts', 'Scuba jersey T-shirt with rhinestones']]",black,1290.0,1290.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2941035106/002/s3master/2941035106002-a-negus_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2941035106/002/s3details/2941035106002-b-negus_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/2941035106/002/s3details/2941035106002-d-negus_normal.jpg#product']",False,False,"Jersey fabric 82% polyamide, 18% elastane; - exclusive of decoration.",sportmax,False
['https://us.maxmara.com/p-9226074106002-carol-black'],9226074106002,9226074106,printed cotton voile dress,"feminine midi dress, made of lightweight cotton voile with an all-over print. the sleeveless silhouette features a pleated pattern that adds volume to the flared skirt and a fitted bodice with a plastron detail on the front. lined and finished with a round neckline and side inset pockets.invisible zip fastening on the back.","[['Homepage', 'Clothing', 'Clothing', 'Dresses', 'Dresses', 'Printed cotton voile dress']]",black,675.0,965.0,['4'],"['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9226074106/002/s3master/9226074106002-a-carol_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9226074106/002/s3details/9226074106002-b-carol_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9226074106/002/s3details/9226074106002-d-carol_normal.jpg#product']",False,False,Fabric 100% cotton; lining 100% cotton.,'s max mara,True
['https://us.maxmara.com/p-2046094206001-africa1234-medium-grey'],2046094206001,2046094206,single-breasted blazer with studs,"single-breasted blazer made of mélange pure-wool cloth, decorated on the upper part with geometric metallic studs. the darts and shaping accentuate the waist for a flattering fit. the garment is completed by flapped welt pockets on the sides. centre-back vent and lining.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Jackets and blazers ', 'Jackets and blazers ', 'Single-breasted blazer with studs']]",grey,1302.0,1860.0,"['4', '6', '12', '8', '10', '2', '14']","['4', '6', '12', '0', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046094206/001/s3master/2046094206001-a-africa1234_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046094206/001/s3details/2046094206001-b-africa1234_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046094206/001/s3details/2046094206001-d-africa1234_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046094206/001/s3details/2046094206001-e-africa1234_normal.jpg#product']",False,False,"Fabric 100% virgin wool; - exclusive of decoration; lining 54% viscose, 46% polyester; sleeves lining 100% polyester.",sportmax,True
['https://us.maxmara.com/p-5136144206048-melodia-dark-brown'],5136144206048,5136144206,wool flannel palazzo trousers,"palazzo trousers in warm wool-blend flannel fabric. the wide-leg model boasts a relaxed, flared fit, in addition to slant side pockets and buttoned welt rear pockets. darts and loop detail at the waist. high-cut waistband, complete with a placket-covered zip and double hook-and-bar fastening.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Wool flannel palazzo trousers']]",brown,232.0,465.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136144206/048/s3master/5136144206048-a-melodia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136144206/048/s3details/5136144206048-b-melodia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136144206/048/s3details/5136144206048-d-melodia_normal.jpg#product']",False,False,"99% virgin wool, 1% elastane.",weekend max mara,True
['https://us.maxmara.com/p-5546014406001-osvaldo-sand'],5546014406001,5546014406,modal shawl,"loose, enveloping and understated shawl in pure modal fabric. embellished with fringed trims and a small printed butterfly logo. size: 130 x 130 cm.","[['Homepage', 'Accessories', 'Accessories', 'Scarves and foulards', 'Scarves and foulards', 'Modal shawl']]",sand,62.0,125.0,['ONE SIZE'],['ONE SIZE'],"['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5546014406/001/s3master/5546014406001-a-osvaldo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5546014406/001/s3details/5546014406001-d-osvaldo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5546014406/001/s3details/5546014406001-e-osvaldo_normal.jpg#product']",False,False,100% modal.,weekend max mara,True
['https://us.maxmara.com/p-5976024106001-venaco-white'],5976024106001,5976024106,cotton logo t-shirt,essential-fit short-sleeved t-shirt in soft pure cotton jersey fabric. the straight model boasts side slit detail and a rib-knit crew neckline. small embroidered logo on the chest.,"[['Homepage', 'Clothing', 'Clothing', 'Tops and t-shirts', 'Tops and t-shirts', 'Cotton logo T-shirt']]",white,75.0,150.0,"['XS', 'S', 'L', 'M', '2XL', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5976024106/001/s3master/5976024106001-a-venaco_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5976024106/001/s3details/5976024106001-b-venaco_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5976024106/001/s3details/5976024106001-d-venaco_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5976024106/001/s3details/5976024106001-e-venaco_normal.jpg#product']",False,False,Jersey fabric 100% cotton; - exclusive of embroideries.,weekend max mara,True
['https://us.maxmara.com/p-2366064206003-fiamma-medium-grey'],2366064206003,2366064206,stretch alpaca and wool crew-neck sweater,"crew-neck sweater in stretch alpaca and wool yarn featuring an open-knit pattern for a semi-sheer effect. the feminine, slim-fit model boasts a rib-knit neckline, hem and cuffs. hip-length model.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Stretch alpaca and wool crew-neck sweater']]",grey,325.0,465.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366064206/003/s3master/2366064206003-a-fiamma_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366064206/003/s3details/2366064206003-b-fiamma_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366064206/003/s3details/2366064206003-d-fiamma_normal.jpg#product']",False,False,"55% alpaca, 30% polyamide, 15% wool.",sportmax,True
['https://us.maxmara.com/p-5041065106001-balia-ecru'],5041065106001,5041065106,wool-blend jacket,"short single-breasted jacket in wool-blend fabric with a lightly embossed texture. the straight-fit model boasts a round neck, long set-in sleeves and buttoned flap-adorned welt front pockets. embellished with fringed passementerie trims and a branded metal button fastening.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Jackets and blazers ', 'Jackets and blazers ', 'Wool-blend jacket']]",ecru,650.0,650.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5041065106/001/s3master/5041065106001-a-balia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5041065106/001/s3details/5041065106001-b-balia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5041065106/001/s3details/5041065106001-d-balia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5041065106/001/s3details/5041065106001-e-balia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5041065106/001/s3details/5041065106001-f-balia_normal.jpg#product']",False,False,"Fabric 93% virgin wool, 7% polyester; lining 50% acetate, 50% viscose; sleeves lining 65% acetate, 31% polyamide, 4% elastane; - exclusive of decoration.",weekend max mara,False
['https://us.maxmara.com/p-5136014306001-dingey-black'],5136014306001,5136014306,wide-leg wool-blend trousers,"high-waisted trousers in wool-blend cavalry, featuring a wide silhouette with straight leg, slightly tapered at the hem, and a pleated pattern on the front that gives volume to the garment. completed by belt loops, slant pockets at the sides and welt pockets with button at the back. concealed zip fastening and two visible buttons at the waist.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Wide-leg wool-blend trousers']]",black,225.0,450.0,[],"['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136014306/001/s3master/5136014306001-a-dingey_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136014306/001/s3details/5136014306001-b-dingey_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136014306/001/s3details/5136014306001-d-dingey_normal.jpg#product']",False,False,"55% polyester, 45% virgin wool.",weekend max mara,True
['https://us.maxmara.com/p-9366044306001-elica-ecru'],9366044306001,9366044306,wool and cashmere ribbed jumper,jumper made of luxurious wool and cashmere yarn in a fisherman’s rib knit. high-neck style with long raglan sleeves and side slits.,"[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Wool and cashmere ribbed jumper']]",ecru,584.0,835.0,"['L', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9366044306/001/s3master/9366044306001-a-elica_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9366044306/001/s3details/9366044306001-b-elica_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9366044306/001/s3details/9366044306001-d-elica_normal.jpg#product']",False,False,"80% wool, 20% cashmere.",'s max mara,True
['https://us.maxmara.com/p-5016094206013-resina-black'],5016094206013,5016094206,belted wool coat,"long double-breasted coat in fine pure wool broadcloth. the lined model boasts a straight fit, wide lapel collar, long kimono sleeves and welt side pockets. embellished with tailored details and a central rear vent. visible button fastening and a silhouette-accentuating matching belt.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Coats', 'Coats', 'Belted wool coat']]",black,1250.0,1250.0,"['6', '12', '16', '8', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5016094206/013/s3master/5016094206013-a-resina_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5016094206/013/s3details/5016094206013-b-resina_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5016094206/013/s3details/5016094206013-d-resina_normal.jpg#product']",False,False,"Fabric 100% virgin wool; lining 50% acetate, 50% viscose.",weekend max mara,False
['https://us.maxmara.com/p-1366154206006-afelio-rust'],1366154206006,1366154206,lightweight cashmere jumper,"long-sleeved, crew-neck jumper made of ultra lightweight pure cashmere yarn. the garment has a seamless construction to ensure comfort and versatility, perfect for wearing as an under-jacket. ribbed trim.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Lightweight cashmere jumper']]",rust,556.0,795.0,[],"['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1366154206/006/s3master/1366154206006-a-afelio_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1366154206/006/s3details/1366154206006-b-afelio_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1366154206/006/s3details/1366154206006-d-afelio_normal.jpg#product']",False,False,100% cashmere.,max mara,True
['https://us.maxmara.com/p-5506024506001-vezzano-black'],5506024506001,5506024506,tip-detail leather belt,smooth leather belt featuring a western-style woven tip. metal prong buckle fastening. width: 3 cm. the accessory comes in a weekend max mara branded fabric dust bag.,"[['Homepage', 'Accessories', 'Accessories', 'Belts', 'Belts', 'Tip-detail leather belt']]",black,82.0,165.0,"['L', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5506024506/001/s3master/5506024506001-a-vezzano_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5506024506/001/s3details/5506024506001-d-vezzano_normal.jpg#product']",False,False,"Cattle. Distributed by Max Mara S.r.l., registered office in Reggio Emilia (Italy), Via Giulia Maramotti 4, 42124 (IT)",weekend max mara,True
['https://us.maxmara.com/p-1926024206001-elvira-ivory'],1926024206001,1926024206,jersey crewneck sweatshirt,"slightly oversized crew-neck sweatshirt made of soft wool and cashmere jersey. garment with long, low set-in sleeves, ribbed knit edges and matching max mara lettering embroidered on the bottom of the left sleeve when worn.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Jersey crewneck sweatshirt']]",ivory,763.0,1090.0,"['L', 'XL', 'M']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1926024206/001/s3master/1926024206001-a-elvira_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1926024206/001/s3details/1926024206001-b-elvira_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1926024206/001/s3details/1926024206001-d-elvira_normal.jpg#product']",False,False,"Jersey fabric 85% virgin wool, 10% cashmere, 5% polyamide; - exclusive of embroideries.",max mara,True
['https://us.maxmara.com/p-5366154106015-foster-navy'],5366154106015,5366154106,striped cotton yarn sweater,oversized crew-neck sweater in pure cotton yarn featuring a straight and reverse knit-look striped pattern. the mid-length model boasts dropped shoulders and rib-knit trims.,"[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Striped cotton yarn sweater']]",navy,192.0,385.0,"['XS', 'S', 'L', 'M', '2XL', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5366154106/015/s3master/5366154106015-a-foster_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5366154106/015/s3details/5366154106015-b-foster_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5366154106/015/s3details/5366154106015-d-foster_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5366154106/015/s3details/5366154106015-e-foster_normal.jpg#product']",False,False,"60% cotton, 40% acrylic.",weekend max mara,True
['https://us.maxmara.com/p-5546024406001-dida-beige-shaded'],5546024406001,5546024406,patterned wool stole,understated pure wool stole with a soft and enveloping texture. customised with tartan patterns and a rubberised-look printed butterfly logo at the hem. size: 180 x 90 cm.,"[['Homepage', 'Accessories', 'Accessories', 'Scarves and foulards', 'Scarves and foulards', 'Patterned wool stole']]",shaded,87.0,175.0,['ONE SIZE'],['ONE SIZE'],"['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5546024406/001/s3master/5546024406001-a-dida_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5546024406/001/s3details/5546024406001-d-dida_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5546024406/001/s3details/5546024406001-e-dida_normal.jpg#product']",False,False,100% wool.,weekend max mara,True
['https://us.maxmara.com/p-2106064206003-alceste-black'],2106064206003,2106064206,stretch wool midi skirt,"midi skirt made from stretch wool canvas. the pencil cut is inspired by tailored trousers, with belt and belt loops, slanted side pockets and rear welt pockets. the waistline is defined by a yoke that models the silhouette. lined garment with centre-back slit.","[['Homepage', 'Clothing', 'Clothing', 'Skirts', 'Skirts', 'Stretch wool midi skirt']]",black,546.0,780.0,"['4', '6', '12', '8', '10', '2']","['4', '6', '12', '0', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2106064206/003/s3master/2106064206003-a-alceste_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2106064206/003/s3details/2106064206003-b-alceste_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2106064206/003/s3details/2106064206003-d-alceste_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2106064206/003/s3details/2106064206003-e-alceste_normal.jpg#product']",False,False,"Fabric 100% virgin wool; lining 70% acetate, 30% polyester.",sportmax,True
['https://us.maxmara.com/p-2106134306004-anzio1234-black'],2106134306004,2106134306,organza midi skirt,"midi skirt made of technical organza and decorated with a printed appliqué on the front. the simple construction features front and back darts, a wide topstitched hem and a small belt at the waist.","[['Homepage', 'Clothing', 'Clothing', 'Skirts', 'Skirts', 'Organza midi skirt']]",black,535.0,765.0,[],"['4', '6', '12', '0', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2106134306/004/s3master/2106134306004-a-anzio1234_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2106134306/004/s3details/2106134306004-b-anzio1234_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2106134306/004/s3details/2106134306004-d-anzio1234_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2106134306/004/s3details/2106134306004-e-anzio1234_normal.jpg#product']",False,False,Fabric 100% polyester; lining 100% polyester.,sportmax,True
['https://us.maxmara.com/p-5136014306002-dingey-ecru'],5136014306002,5136014306,wide-leg wool-blend trousers,"high-waisted trousers in wool-blend cavalry, featuring a wide silhouette with straight leg, slightly tapered at the hem, and a pleated pattern on the front that gives volume to the garment. completed by belt loops, slant pockets at the sides and welt pockets with button at the back. concealed zip fastening and two visible buttons at the waist.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Wide-leg wool-blend trousers']]",ecru,225.0,450.0,"['4', '10', '12']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136014306/002/s3master/5136014306002-a-dingey_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136014306/002/s3details/5136014306002-b-dingey_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136014306/002/s3details/5136014306002-d-dingey_normal.jpg#product']",False,False,"55% polyester, 45% virgin wool.",weekend max mara,True
['https://us.maxmara.com/p-5131045106006-visivo-pastel-green'],5131045106006,5131045106,wool canvas palazzo trousers,"palazzo trousers in stretch pure woollen cloth. the relaxed-fit model boasts a straight leg, pressed pleat detail, slant side pockets and buttoned welt rear pockets. belt loop detail and a high-cut waistband with a fly-covered zip and hook-and-bar fastening.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Wool canvas palazzo trousers']]",green,325.0,325.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5131045106/006/s3master/5131045106006-a-visivo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5131045106/006/s3details/5131045106006-b-visivo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5131045106/006/s3details/5131045106006-d-visivo_normal.jpg#product']",False,False,100% virgin wool.,weekend max mara,False
['https://us.maxmara.com/p-1361075106025-sfinge-mauve'],1361075106025,1361075106,wool knit sweatshirt,"sweatshirt with drawstring hood, made of pure wool yarn interlock. this special edition style is customised with the maxmaragram motif jacquard and the max mara resort 2025 logo on the front. finished with long sleeves, dropped shoulders and ribbed edges.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Wool knit sweatshirt']]",mauve,865.0,865.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1361075106/025/s3master/1361075106025-a-sfinge_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1361075106/025/s3details/1361075106025-b-sfinge_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1361075106/025/s3details/1361075106025-d-sfinge_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1361075106/025/s3details/1361075106025-e-sfinge_normal.jpg#product']",False,False,Knitted fabric 100% virgin wool; - exclusive of decoration.,max mara,False
['https://us.maxmara.com/p-1971015806004-nerina-navy'],1971015806004,1971015806,cotton t-shirt,"crew-neck, short-sleeved t-shirt, made of soft pure-cotton interlock. basic style customised with tonal max mara logo embroidered on the bottom-left side when worn.","[['Homepage', 'Clothing', 'Clothing', 'Cotton T-shirt']]",navy,375.0,375.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1971015806/004/s3master/1971015806004-a-nerina_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1971015806/004/s3details/1971015806004-b-nerina_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1971015806/004/s3details/1971015806004-d-nerina_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1971015806/004/s3details/1971015806004-e-nerina_normal.jpg#product']",False,False,Jersey fabric 100% cotton; - exclusive of embroideries.,max mara,False
['https://us.maxmara.com/p-5046024206002-nausica-brown-grey'],5046024206002,5046024206,wool-blend cropped jacket,"straight-fit double-breasted cropped jacket in shetland-look wool-blend fabric. the lined model boasts a peak-lapel collar, buttoned-hem long set-in sleeves and buttoned half-belt detail at the back of the waist. front button fastening.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Jackets and blazers ', 'Jackets and blazers ', 'Wool-blend cropped jacket']]",grey,367.0,735.0,"['10', '12']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5046024206/002/s3master/5046024206002-a-nausica_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5046024206/002/s3details/5046024206002-b-nausica_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5046024206/002/s3details/5046024206002-d-nausica_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5046024206/002/s3details/5046024206002-e-nausica_normal.jpg#product']",False,False,"Fabric 96% virgin wool, 4% polyamide; lining 50% acetate, 50% viscose; sleeves lining 65% acetate, 31% polyamide, 4% elastane.",weekend max mara,True
